DistID,District,Bedrooms,Bathrooms,Price,Size,Url
4,Salamanca,3,3,780000,120,http://www.idealista.com/38298044
4,Salamanca,6,2,750000,150,http://www.idealista.com/38079242
7,Chamberí,3,2,499999,111,http://www.idealista.com/37897031
12,Usera,2,2,250000,93,http://www.idealista.com/37787632
2,Arganzuela,3,1,315000,88,http://www.idealista.com/37787478
7,Chamberí,4,3,750000,166,http://www.idealista.com/37779920
7,Chamberí,4,2,1200000,200,http://www.idealista.com/37517735
9,Moncloa,4,3,650000,225,http://www.idealista.com/37190166
3,Retiro,2,1,330000,70,http://www.idealista.com/36970889
3,Retiro,5,3,700000,165,http://www.idealista.com/36507531
1,Centro,4,3,1500000,240,http://www.idealista.com/36250224
3,Retiro,4,2,398000,125,http://www.idealista.com/32864067
3,Retiro,4,2,450000,142,http://www.idealista.com/38988249
7,Chamberí,3,3,1350000,220,http://www.idealista.com/38929881
4,Salamanca,3,2,800000,135,http://www.idealista.com/38891817
10,Latina,0,2,170000,95,http://www.idealista.com/38774368
16,Hortaleza,2,2,415000,88,http://www.idealista.com/38770333
5,Chamartín,1,1,330000,73,http://www.idealista.com/38666856
5,Chamartín,1,1,530000,83,http://www.idealista.com/38483194
5,Chamartín,5,3,1460000,328,http://www.idealista.com/38236455
11,Carabanchel,3,1,130000,71,http://www.idealista.com/37742938
18,Villa de Vallecas,3,2,170000,106,http://www.idealista.com/37513349
11,Carabanchel,3,1,125000,79,http://www.idealista.com/37468735
5,Chamartín,2,2,560000,96,http://www.idealista.com/37440769
12,Usera,3,2,142200,94,http://www.idealista.com/37397352
17,Villaverde,3,3,156558,105,http://www.idealista.com/37381082
8,Fuencarral,2,1,310000,66,http://www.idealista.com/37363488
4,Salamanca,2,2,610000,119,http://www.idealista.com/37246773
3,Retiro,3,1,199000,68,http://www.idealista.com/37128675
13,Puente de Vallecas,1,1,125000,42,http://www.idealista.com/34564365
7,Chamberí,5,3,1150000,242,http://www.idealista.com/31460838
14,Moratalaz,2,1,138000,55,http://www.idealista.com/38907883
14,Moratalaz,3,1,127000,59,http://www.idealista.com/38899685
20,San Blas,3,2,255000,105,http://www.idealista.com/38736646
12,Usera,3,1,112000,60,http://www.idealista.com/38656368
8,Fuencarral,1,1,280000,65,http://www.idealista.com/38537096
12,Usera,4,1,137000,85,http://www.idealista.com/38523946
15,Ciudad Lineal,3,1,124900,65,http://www.idealista.com/37134701
7,Chamberí,4,3,1700000,230,http://www.idealista.com/36871259
10,Latina,2,2,275000,63,http://www.idealista.com/38773279
4,Salamanca,4,1,430000,95,http://www.idealista.com/38653568
15,Ciudad Lineal,2,1,115000,47,http://www.idealista.com/38521715
16,Hortaleza,3,2,239000,82,http://www.idealista.com/37764054
8,Fuencarral,4,2,379000,117,http://www.idealista.com/38488934
8,Fuencarral,4,3,545000,300,http://www.idealista.com/38441266
11,Carabanchel,3,1,109900,70,http://www.idealista.com/38302169
1,Centro,2,1,395000,68,http://www.idealista.com/38302166
13,Puente de Vallecas,3,1,99000,80,http://www.idealista.com/38224022
18,Villa de Vallecas,3,2,192000,110,http://www.idealista.com/38196247
11,Carabanchel,2,1,88000,59,http://www.idealista.com/37381084
1,Centro,2,1,143999,42,http://www.idealista.com/37148665
9,Moncloa,2,1,187400,58,http://www.idealista.com/35938682
9,Moncloa,8,2,2600000,600,http://www.idealista.com/31885132
6,Tetuán,1,1,285000,65,http://www.idealista.com/38878446
6,Tetuán,2,1,95000,43,http://www.idealista.com/38835599
3,Retiro,4,2,429000,130,http://www.idealista.com/38745076
14,Moratalaz,3,1,139000,73,http://www.idealista.com/38648808
21,Barajas,3,3,575000,150,http://www.idealista.com/38422266
4,Salamanca,4,2,535000,125,http://www.idealista.com/38090898
18,Villa de Vallecas,3,3,283517,119,http://www.idealista.com/38028242
4,Salamanca,5,3,1400000,300,http://www.idealista.com/37327616
3,Retiro,4,2,480000,120,http://www.idealista.com/36958416
11,Carabanchel,3,2,195000,97,http://www.idealista.com/36950580
11,Carabanchel,2,1,134995,65,http://www.idealista.com/38800828
1,Centro,1,1,350000,76,http://www.idealista.com/38646468
9,Moncloa,5,3,659000,220,http://www.idealista.com/38645292
12,Usera,3,1,150000,80,http://www.idealista.com/38629125
3,Retiro,4,5,3500000,337,http://www.idealista.com/38276412
20,San Blas,2,2,240000,101,http://www.idealista.com/38058849
20,San Blas,4,2,189000,110,http://www.idealista.com/37933282
20,San Blas,2,1,220000,78,http://www.idealista.com/37465586
10,Latina,3,1,96000,65,http://www.idealista.com/37215661
2,Arganzuela,2,1,269000,66,http://www.idealista.com/29561362
5,Chamartín,2,1,250000,68,http://www.idealista.com/38916991
17,Villaverde,3,2,129500,91,http://www.idealista.com/38765036
17,Villaverde,4,1,69900,62,http://www.idealista.com/38707970
7,Chamberí,2,2,850000,120,http://www.idealista.com/38695711
6,Tetuán,1,2,248000,65,http://www.idealista.com/38545289
11,Carabanchel,3,1,149000,60,http://www.idealista.com/38541775
5,Chamartín,4,3,1450000,317,http://www.idealista.com/38455573
5,Chamartín,1,1,780000,96,http://www.idealista.com/38231678
7,Chamberí,0,1,229000,29,http://www.idealista.com/37701277
16,Hortaleza,0,1,168000,70,http://www.idealista.com/37575757
9,Moncloa,5,3,1280000,230,http://www.idealista.com/38743103
2,Arganzuela,3,1,245000,76,http://www.idealista.com/38653890
4,Salamanca,2,2,285000,68,http://www.idealista.com/38605631
2,Arganzuela,2,1,265000,60,http://www.idealista.com/38497833
2,Arganzuela,4,2,415000,116,http://www.idealista.com/38205280
17,Villaverde,3,1,74000,83,http://www.idealista.com/38057026
15,Ciudad Lineal,3,2,590000,134,http://www.idealista.com/38056578
8,Fuencarral,2,2,262400,76,http://www.idealista.com/37662222
3,Retiro,1,1,135000,50,http://www.idealista.com/30176387
20,San Blas,2,2,365000,128,http://www.idealista.com/37064382
7,Chamberí,4,2,419000,108,http://www.idealista.com/37532209
3,Retiro,2,1,285000,60,http://www.idealista.com/38865610
13,Puente de Vallecas,3,2,173000,98,http://www.idealista.com/38861405
6,Tetuán,2,1,158000,44,http://www.idealista.com/38788273
15,Ciudad Lineal,1,1,230000,39,http://www.idealista.com/38732085
20,San Blas,4,2,260000,170,http://www.idealista.com/30229114
4,Salamanca,2,2,770000,112,http://www.idealista.com/38560308
12,Usera,3,1,190000,96,http://www.idealista.com/38365714
18,Villa de Vallecas,3,2,185000,92,http://www.idealista.com/33152461
1,Centro,0,1,141000,24,http://www.idealista.com/38235918
9,Moncloa,6,4,930000,330,http://www.idealista.com/38052208
15,Ciudad Lineal,4,4,1100000,400,http://www.idealista.com/37864270
2,Arganzuela,4,2,290000,104,http://www.idealista.com/36934621
6,Tetuán,4,3,850000,150,http://www.idealista.com/38854776
21,Barajas,1,1,140000,60,http://www.idealista.com/38821532
17,Villaverde,2,1,108000,70,http://www.idealista.com/38711439
9,Moncloa,4,4,800000,161,http://www.idealista.com/30220672
15,Ciudad Lineal,2,1,165000,62,http://www.idealista.com/38658857
9,Moncloa,4,4,650000,300,http://www.idealista.com/38655491
2,Arganzuela,2,1,180000,63,http://www.idealista.com/38653737
17,Villaverde,2,1,97000,61,http://www.idealista.com/38621143
17,Villaverde,4,2,150000,103,http://www.idealista.com/38578828
5,Chamartín,2,1,420000,80,http://www.idealista.com/38530100
16,Hortaleza,3,2,285000,92,http://www.idealista.com/38508629
15,Ciudad Lineal,2,1,179900,60,http://www.idealista.com/38461216
7,Chamberí,5,4,3000000,428,http://www.idealista.com/38338417
18,Villa de Vallecas,2,1,156000,80,http://www.idealista.com/38183146
14,Moratalaz,3,2,240000,120,http://www.idealista.com/38166565
4,Salamanca,2,2,1800000,150,http://www.idealista.com/38024119
5,Chamartín,4,2,695000,120,http://www.idealista.com/37552089
7,Chamberí,0,1,80000,20,http://www.idealista.com/37468580
14,Moratalaz,3,2,220000,93,http://www.idealista.com/37341901
11,Carabanchel,3,1,205000,87,http://www.idealista.com/36567353
14,Moratalaz,4,2,335000,115,http://www.idealista.com/36139047
5,Chamartín,4,3,1490000,300,http://www.idealista.com/34759110
1,Centro,0,1,210000,31,http://www.idealista.com/38840114
7,Chamberí,5,3,1250000,270,http://www.idealista.com/38491346
1,Centro,4,3,1290000,240,http://www.idealista.com/37331147
11,Carabanchel,2,1,97000,55,http://www.idealista.com/38620355
12,Usera,3,1,83000,55,http://www.idealista.com/38490570
14,Moratalaz,1,1,101600,37,http://www.idealista.com/38400873
10,Latina,0,1,110000,50,http://www.idealista.com/36749135
16,Hortaleza,2,1,185000,78,http://www.idealista.com/38746954
4,Salamanca,2,2,600000,128,http://www.idealista.com/38335878
16,Hortaleza,4,4,870000,200,http://www.idealista.com/37772653
3,Retiro,3,2,395000,102,http://www.idealista.com/38757567
12,Usera,2,1,142500,83,http://www.idealista.com/33976860
5,Chamartín,1,1,290000,70,http://www.idealista.com/36228729
3,Retiro,1,1,125000,45,http://www.idealista.com/32451764
6,Tetuán,0,1,75000,22,http://www.idealista.com/38814379
13,Puente de Vallecas,2,1,85000,65,http://www.idealista.com/38700352
16,Hortaleza,6,6,2900000,476,http://www.idealista.com/38925110
6,Tetuán,1,1,150000,51,http://www.idealista.com/38429485
17,Villaverde,3,1,129000,110,http://www.idealista.com/38516864
1,Centro,4,2,400000,117,http://www.idealista.com/38675114
3,Retiro,3,2,375000,106,http://www.idealista.com/35403280
3,Retiro,9,2,1800000,255,http://www.idealista.com/38899065
20,San Blas,2,1,170000,61,http://www.idealista.com/38560784
1,Centro,2,2,810000,140,http://www.idealista.com/38371151
4,Salamanca,5,3,1350000,199,http://www.idealista.com/38253857
8,Fuencarral,6,5,1500000,462,http://www.idealista.com/38164775
5,Chamartín,8,7,4500000,600,http://www.idealista.com/28917134
5,Chamartín,8,6,3900000,774,http://www.idealista.com/38021422
5,Chamartín,5,6,2900000,437,http://www.idealista.com/35287305
3,Retiro,3,2,460000,125,http://www.idealista.com/38942823
2,Arganzuela,4,2,355000,109,http://www.idealista.com/38966647
4,Salamanca,3,1,475000,89,http://www.idealista.com/38499446
9,Moncloa,5,3,890000,294,http://www.idealista.com/38542078
4,Salamanca,5,2,650000,130,http://www.idealista.com/37965767
11,Carabanchel,3,1,212500,75,http://www.idealista.com/38907686
9,Moncloa,6,6,2800000,680,http://www.idealista.com/37484996
2,Arganzuela,3,2,340000,104,http://www.idealista.com/38439659
6,Tetuán,2,2,370000,91,http://www.idealista.com/38126213
15,Ciudad Lineal,4,2,730000,151,http://www.idealista.com/38575172
5,Chamartín,5,5,3000000,400,http://www.idealista.com/38513796
4,Salamanca,3,2,350000,130,http://www.idealista.com/38154271
4,Salamanca,4,4,1800000,320,http://www.idealista.com/37299443
9,Moncloa,4,4,1230000,210,http://www.idealista.com/36995642
7,Chamberí,5,3,1250000,444,http://www.idealista.com/38537599
5,Chamartín,6,6,2700000,600,http://www.idealista.com/38965401
11,Carabanchel,3,1,201000,77,http://www.idealista.com/38880987
8,Fuencarral,5,5,1640000,500,http://www.idealista.com/32552923
5,Chamartín,6,3,1120000,220,http://www.idealista.com/38126185
4,Salamanca,2,2,936000,152,http://www.idealista.com/38764015
9,Moncloa,5,4,895000,210,http://www.idealista.com/35966192
4,Salamanca,5,3,3300000,335,http://www.idealista.com/33844558
18,Villa de Vallecas,3,1,129900,86,http://www.idealista.com/36958387
9,Moncloa,3,1,145000,71,http://www.idealista.com/36844502
9,Moncloa,4,5,950000,200,http://www.idealista.com/30668860
3,Retiro,4,2,640000,200,http://www.idealista.com/34932001
9,Moncloa,5,4,1100000,315,http://www.idealista.com/31576712
3,Retiro,2,2,440000,145,http://www.idealista.com/34809839
2,Arganzuela,2,2,395000,113,http://www.idealista.com/38836375
13,Puente de Vallecas,3,1,129990,76,http://www.idealista.com/38925344
7,Chamberí,5,6,1725000,280,http://www.idealista.com/36723123
9,Moncloa,2,2,775000,109,http://www.idealista.com/35936554
16,Hortaleza,4,3,820000,345,http://www.idealista.com/35908401
4,Salamanca,3,3,1495000,185,http://www.idealista.com/38802216
4,Salamanca,3,3,1290000,184,http://www.idealista.com/38489200
7,Chamberí,3,2,1290000,140,http://www.idealista.com/38355047
9,Moncloa,6,1,1390000,377,http://www.idealista.com/37403785
6,Tetuán,4,3,790000,223,http://www.idealista.com/36473993
9,Moncloa,7,8,1225000,458,http://www.idealista.com/36165540
5,Chamartín,6,6,1990000,573,http://www.idealista.com/32280610
9,Moncloa,7,8,3975000,1200,http://www.idealista.com/29038264
16,Hortaleza,5,5,1250000,556,http://www.idealista.com/38849664
5,Chamartín,5,5,4200000,509,http://www.idealista.com/36582234
2,Arganzuela,2,2,215000,63,http://www.idealista.com/38655626
15,Ciudad Lineal,3,3,793000,216,http://www.idealista.com/37189612
5,Chamartín,3,2,465000,130,http://www.idealista.com/37054837
16,Hortaleza,5,5,2700000,562,http://www.idealista.com/35935847
9,Moncloa,5,4,1590000,702,http://www.idealista.com/32209472
1,Centro,4,2,1485000,300,http://www.idealista.com/31151791
16,Hortaleza,4,5,1950000,430,http://www.idealista.com/38082394
4,Salamanca,4,2,750000,127,http://www.idealista.com/36548099
9,Moncloa,5,4,1045000,240,http://www.idealista.com/35472523
1,Centro,4,4,1675000,240,http://www.idealista.com/35313439
9,Moncloa,6,5,2200000,600,http://www.idealista.com/34569264
9,Moncloa,7,6,2500000,1000,http://www.idealista.com/34496692
16,Hortaleza,7,4,1300000,320,http://www.idealista.com/34282810
9,Moncloa,5,4,2550000,740,http://www.idealista.com/31481079
9,Moncloa,5,5,1400000,760,http://www.idealista.com/29595913
5,Chamartín,4,6,3500000,951,http://www.idealista.com/29478412
9,Moncloa,7,3,1160000,400,http://www.idealista.com/28228870
5,Chamartín,7,5,6000000,641,http://www.idealista.com/36669520
7,Chamberí,5,3,720000,179,http://www.idealista.com/38843003
5,Chamartín,7,2,980000,190,http://www.idealista.com/38521841
9,Moncloa,3,2,725000,176,http://www.idealista.com/37581851
8,Fuencarral,5,5,1090000,320,http://www.idealista.com/37709682
9,Moncloa,8,6,1700000,620,http://www.idealista.com/31026072
4,Salamanca,5,3,2300000,286,http://www.idealista.com/38746721
4,Salamanca,4,3,2600000,320,http://www.idealista.com/36321285
6,Tetuán,3,4,2000000,800,http://www.idealista.com/32123260
9,Moncloa,4,7,7000000,1400,http://www.idealista.com/33189464
8,Fuencarral,4,3,770000,274,http://www.idealista.com/38988998
5,Chamartín,3,2,930000,165,http://www.idealista.com/38692678
4,Salamanca,3,4,1550000,172,http://www.idealista.com/38473345
7,Chamberí,6,2,1100000,324,http://www.idealista.com/38408059
13,Puente de Vallecas,3,1,195000,90,http://www.idealista.com/38390481
15,Ciudad Lineal,4,3,1150000,192,http://www.idealista.com/38352632
15,Ciudad Lineal,4,3,1100000,320,http://www.idealista.com/38341813
4,Salamanca,5,4,1980000,338,http://www.idealista.com/38301147
7,Chamberí,4,3,1175000,234,http://www.idealista.com/37990883
4,Salamanca,3,2,1500000,230,http://www.idealista.com/37932247
4,Salamanca,5,4,2150000,307,http://www.idealista.com/30584586
15,Ciudad Lineal,5,4,790000,280,http://www.idealista.com/37368590
4,Salamanca,3,1,360000,75,http://www.idealista.com/37506758
4,Salamanca,4,4,1975000,287,http://www.idealista.com/37391720
4,Salamanca,2,1,242000,64,http://www.idealista.com/37150626
3,Retiro,3,3,1500000,197,http://www.idealista.com/37107277
4,Salamanca,3,1,230000,69,http://www.idealista.com/37092257
9,Moncloa,7,9,2480000,1186,http://www.idealista.com/37083161
20,San Blas,6,5,875000,326,http://www.idealista.com/36507404
5,Chamartín,5,6,1990000,430,http://www.idealista.com/36447166
3,Retiro,3,4,1650000,242,http://www.idealista.com/36406303
16,Hortaleza,4,4,1290000,340,http://www.idealista.com/35438301
16,Hortaleza,6,4,720000,350,http://www.idealista.com/35875299
5,Chamartín,4,4,2100000,367,http://www.idealista.com/35818159
16,Hortaleza,6,6,1500000,400,http://www.idealista.com/35384039
16,Hortaleza,4,4,1380000,330,http://www.idealista.com/35337019
8,Fuencarral,6,7,1990000,900,http://www.idealista.com/35339813
20,San Blas,6,3,1200000,500,http://www.idealista.com/35066509
8,Fuencarral,5,5,1300000,530,http://www.idealista.com/34894919
16,Hortaleza,4,5,1985000,380,http://www.idealista.com/34824598
16,Hortaleza,3,3,1200000,315,http://www.idealista.com/34761947
1,Centro,4,4,1990000,280,http://www.idealista.com/34700850
7,Chamberí,4,2,510000,134,http://www.idealista.com/34545059
4,Salamanca,3,4,1150000,190,http://www.idealista.com/34231459
16,Hortaleza,9,10,5750000,1150,http://www.idealista.com/33404813
16,Hortaleza,4,4,770000,366,http://www.idealista.com/33912006
16,Hortaleza,8,8,3360000,921,http://www.idealista.com/33320322
7,Chamberí,5,4,3200000,364,http://www.idealista.com/33161953
5,Chamartín,5,4,1190000,240,http://www.idealista.com/33022455
16,Hortaleza,6,6,2300000,550,http://www.idealista.com/32613419
4,Salamanca,6,5,2300000,519,http://www.idealista.com/31784396
4,Salamanca,5,5,1950000,448,http://www.idealista.com/31572010
5,Chamartín,3,3,605000,168,http://www.idealista.com/31459963
4,Salamanca,4,4,2150000,307,http://www.idealista.com/31307887
16,Hortaleza,6,5,1350000,480,http://www.idealista.com/30533779
16,Hortaleza,9,9,3300000,1200,http://www.idealista.com/30161386
4,Salamanca,5,5,2200000,444,http://www.idealista.com/30032019
5,Chamartín,6,5,1250000,335,http://www.idealista.com/29295030
16,Hortaleza,5,6,2700000,550,http://www.idealista.com/29221771
16,Hortaleza,5,5,1440000,542,http://www.idealista.com/27864012
4,Salamanca,5,5,2400000,388,http://www.idealista.com/1264553
4,Salamanca,3,3,1995000,166,http://www.idealista.com/1077767
9,Moncloa,7,6,4900000,687,http://www.idealista.com/454947
1,Centro,3,2,399000,110,http://www.idealista.com/37616009
7,Chamberí,3,4,880000,186,http://www.idealista.com/37591805
7,Chamberí,7,3,2500000,350,http://www.idealista.com/35814416
5,Chamartín,6,6,1990000,475,http://www.idealista.com/33241001
13,Puente de Vallecas,2,1,99000,55,http://www.idealista.com/38908372
13,Puente de Vallecas,2,1,99000,60,http://www.idealista.com/38908343
13,Puente de Vallecas,3,1,159000,80,http://www.idealista.com/38853945
7,Chamberí,6,2,620000,181,http://www.idealista.com/38564609
2,Arganzuela,1,1,220000,46,http://www.idealista.com/37533481
20,San Blas,6,5,839990,335,http://www.idealista.com/37681984
5,Chamartín,2,2,1200000,150,http://www.idealista.com/35683959
9,Moncloa,5,6,2700000,1006,http://www.idealista.com/32146508
